github.com/AlDanial/cloc v 2.06  T=3.14 s (527.8 files/s, 100190.2 lines/s)
--------------------------------------------------------------------------------------------------------------------------------------
File                                                                                               blank        comment           code
components/ui/command-palette/useCommandSearch.ts                                                     18              8            111
components/dashboard/consents/templates/TemplatesClient.tsx                                           12              5            110
components/pets/pet-sidebar-info.tsx                                                                  10              0            110
lib/api/with-auth.ts                                                                                  24            113            110
lib/cache/campaigns.ts                                                                                18             46            110
app/[clinic]/dashboard/orders/client.tsx                                                              12             15            109
app/api/billing/commissions/store/route.ts                                                            18             23            109
app/api/lab-orders/[id]/results/route.ts                                                              15             20            109
app/api/store/commissions/route.ts                                                                    18             20            109
app/api/suppliers/[id]/orders/route.ts                                                                13             10            109
components/admin/commissions-summary.tsx                                                              13              5            109
lib/components/base/loading.tsx                                                                       14              3            109
app/api/export/route.ts                                                                               23             26            108
app/api/platform/billing/pending-transfers/route.ts                                                   16             17            108
app/api/settings/branding/route.ts                                                                    18              6            108
components/consents/signing-form/signature-pad.tsx                                                     5              0            108
components/portal/upcoming-appointments-card.tsx                                                      11              0            108
app/api/platform/announcements/route.ts                                                               19             14            107
app/red/page.tsx                                                                                      13              3            107
lib/appointments.ts                                                                                    7              5            107
lib/test-utils/factories/core/base-factory.ts                                                         26             86            107
app/[clinic]/dashboard/service-subscriptions/components/SubscriptionDetailModal.tsx                    9              5            106
app/api/invoices/[id]/payments/route.ts                                                               15             15            106
app/api/whatsapp/templates/route.ts                                                                   16              8            106
components/dashboard/trial-banner.tsx                                                                 14              3            106
lib/types/database/insurance.ts                                                                        5              7            106
lib/utils/map.ts                                                                                      15             84            106
app/[clinic]/dashboard/coupons/client.tsx                                                             11             15            105
app/api/health/queries/route.ts                                                                       20             20            105
components/dashboard/daily-briefing.tsx                                                               12              3            105
components/portal/inventory/StockAlertsPanel.tsx                                                      11              8            105
lib/hooks/use-roving-focus.ts                                                                         19             18            105
app/[clinic]/dashboard/campaigns/components/CampaignCard.tsx                                          11              5            104
app/api/cron/verify-backup/route.ts                                                                   17             21            104
components/hospital/admission-form/treatment-plan-step.tsx                                            10              0            104
components/landing/pricing-teaser.tsx                                                                 10              9            104
lib/utils/memoize.ts                                                                                  30            109            104
app/[clinic]/store/product/[id]/page.tsx                                                              13              2            103
app/api/homepage/owner-preview/route.ts                                                               15             12            103
components/calendar/useCalendarState.ts                                                               15             14            103
components/dashboard/pets-by-owner/OwnerDetailsCard.tsx                                                8              0            103
components/dashboard/upgrade-prompt-server.tsx                                                        10              6            103
components/error/offline-banner.tsx                                                                   18             28            103
components/home/owner-hero.tsx                                                                        10              1            103
lib/constants/time.ts                                                                                 62             94            103
lib/schemas/common.ts                                                                                 33            107            103
lib/types/README.md                                                                                   35              0            103
app/actions/invoices/create.ts                                                                        16             13            102
app/api/appointments/waitlist/[id]/route.ts                                                           15             12            102
app/api/platform/commissions/route.ts                                                                 17             27            102
lib/types/database/pets.ts                                                                             7              7            102
lib/utils/api-client.ts                                                                               17              3            102
app/[clinic]/dashboard/invoices/page.tsx                                                              15              4            101
app/precios/page.tsx                                                                                   7              0            101
components/hospital/patient-info-card.tsx                                                              7              0            101
lib/hooks/use-async-data.ts                                                                           21             63            101
lib/utils/pet-size.ts                                                                                 24             75            101
app/api/admin/products/[id]/approve/route.ts                                                          13             12            100
app/api/clients/[id]/notes/route.ts                                                                    9              6            100
app/api/platform/commissions/[id]/route.ts                                                            12              9            100
app/api/whatsapp/send/route.ts                                                                        11              8            100
components/portal/activity-summary.tsx                                                                11              0            100
components/ui/password-input.tsx                                                                      10              0            100
components/whatsapp/conversation-list.tsx                                                              9              0            100
app/api/lost-pets/route.ts                                                                            15             10             99
app/api/store/prescriptions/upload/route.ts                                                           16             18             99
components/booking/booking-wizard/PDFDownloadButton.tsx                                                8              7             99
components/booking/service-vet-selector.tsx                                                           10              1             99
components/shared/filter-section.tsx                                                                   5              0             99
app/[clinic]/tools/age-calculator/page.tsx                                                            10              2             98
app/api/store/stock-alerts/route.ts                                                                   19              4             98
components/booking/booking-wizard/SuccessScreen.tsx                                                   16              5             98
components/dashboard/inventory/product-edit-modal.tsx                                                  9              0             98
components/ui/badge.tsx                                                                               16              2             98
components/ui/table.tsx                                                                               10              0             98
app/api/admin/products/pending/route.ts                                                               14             11             97
app/api/billing/bank-transfer/route.ts                                                                13             13             97
app/api/cron/capture-metrics/route.ts                                                                 21             27             97
app/api/reminders/route.ts                                                                            12              8             97
app/api/settings/general/route.ts                                                                     14              7             97
components/dashboard/pets-by-owner/index.tsx                                                          14              0             97
lib/export/types.ts                                                                                   20             40             97
lib/types/database/invoicing.ts                                                                        8              7             97
lib/utils/timeout.ts                                                                                  20             80             97
app/[clinic]/portal/forgot-password/page.tsx                                                          10              0             96
lib/types/database/staff.ts                                                                            6              7             96
app/[clinic]/services/page.tsx                                                                        10              0             95
app/actions/messages.ts                                                                               16             12             95
app/api/lost-found/[id]/sightings/route.ts                                                            18             13             95
components/consents/signing-form/use-signature.ts                                                     21              1             95
lib/domain/appointments/types.ts                                                                      10              5             95
app/api/dashboard/today-appointments/route.ts                                                          6              3             94
app/api/dashboard/vaccines/route.ts                                                                   18              6             94
lib/api/with-cron-monitoring.ts                                                                       22             69             94
components/invoices/line-items.tsx                                                                     9              0             93
components/landing/faq-section.tsx                                                                     6              0             93
components/shared/error-boundary.tsx                                                                  13              4             93
lib/utils/validation.ts                                                                               14              6             93
app/[clinic]/dashboard/inventory/components/AlertsSection.tsx                                          8              5             92
app/[clinic]/dashboard/service-subscriptions/components/TodayTab.tsx                                  10              5             92
app/api/inventory/mappings/route.ts                                                                   14             12             92
components/analytics/trend-indicator.tsx                                                              13              3             92
components/clinical/drug-search.tsx                                                                   11             11             92
components/dashboard/invoice-form-wrapper.tsx                                                         11              8             92
components/dashboard/recent-items-provider.tsx                                                        13              2             92
components/portal/inventory/FilterBar.tsx                                                              7              5             92
components/ui/command-palette/CommandList.tsx                                                          8              1             92
lib/billing/hospitalization.ts                                                                        10             28             92
app/[clinic]/dashboard/service-subscriptions/components/PlansTab.tsx                                   8              5             91
app/api/appointments/slots/route.ts                                                                   14             17             91
app/api/calendar/check-availability/route.ts                                                          14             15             91
app/api/consents/templates/route.ts                                                                   12              4             91
components/ui/card.tsx                                                                                23              5             91
lib/api/cron-auth.ts                                                                                  20             47             91
app/[clinic]/portal/service-subscriptions/components/PlanCard.tsx                                     11              5             90
components/clinical/diagnosis-search.tsx                                                              10             10             90
components/ui/command-palette/README.md                                                               37              0             90
lib/image-validation.ts                                                                               16             29             90
lib/schemas/auth.ts                                                                                   16             27             90
lib/types/database/lab.ts                                                                              5              7             90
app/[clinic]/portal/appointments/new/appointment-form.tsx                                              8              1             89
app/api/platform/payouts/route.ts                                                                     16              9             89
components/dashboard/page-layout.tsx                                                                   6              0             89
components/signup/steps/clinic-info-step.tsx                                                           7              6             89
app/api/referrals/code/route.ts                                                                       14             14             88
components/landing/landing-nav.tsx                                                                     8              0             88
components/whatsapp/message-input.tsx                                                                 11              1             88
lib/types/clinic-config/config.ts                                                                     13             22             88
app/[clinic]/portal/logout/page.tsx                                                                    8              4             87
app/api/dashboard/my-patients/route.ts                                                                11              9             87
app/api/inventory/adjust/route.ts                                                                     12              8             87
app/api/services/route.ts                                                                             17             22             87
app/api/settings/modules/route.ts                                                                     14              6             87
components/dashboard/bulk-messaging/send-progress.tsx                                                  5              6             87
components/ui/alert.tsx                                                                                9              2             87
app/api/privacy/route.ts                                                                              17             25             86
components/dashboard/pets-by-owner/SearchHeader.tsx                                                    5              0             86
components/store/quick-view-modal/image-gallery.tsx                                                    9              0             86
app/[clinic]/dashboard/inventory/types.ts                                                             13              5             85
app/api/platform/ambassadors/[id]/approve/route.ts                                                    15             14             85
app/api/dashboard/inventory-alerts/route.ts                                                            7              6             84
app/api/invoices/[id]/send/route.ts                                                                    9              8             84
components/dashboard/pets-by-owner/PetCard.tsx                                                         4              0             84
components/pets/delete-pet-button.tsx                                                                 10              0             84
components/portal/inventory/types.ts                                                                  22             26             84
lib/middleware/cors.ts                                                                                16             10             84
lib/queries/utils.ts                                                                                  22             57             84
lib/test-utils/factories/core/mode.ts                                                                 24             65             84
app/[clinic]/dashboard/campaigns/components/CampaignsFilters.tsx                                       6              5             83
app/[clinic]/dashboard/coupons/constants.ts                                                            9              5             83
app/api/dashboard/waiting-room/route.ts                                                                6              3             83
app/api/platform/commission-invoices/[id]/route.ts                                                    13              9             83
components/analytics/store/StoreAnalyticsClient.tsx                                                   13              6             83
components/dashboard/pets-by-owner/useOwnerFiltering.ts                                               10              5             83
components/hospital/overview-panel.tsx                                                                 9              0             83
components/privacy/privacy-status-checker.tsx                                                         11             21             83
components/ui/button.tsx                                                                               8              1             83
lib/types/reports.ts                                                                                   7             12             83
app/api/billing/invoices/[id]/pdf/route.tsx                                                           15             15             82
components/whatsapp/weekly-trend-chart.tsx                                                             5              1             82
app/platform/layout.tsx                                                                               11              9             81
components/consents/signing-form/custom-fields.tsx                                                     9              0             81
lib/auth/mappers.ts                                                                                   11             26             81
app/[clinic]/portal/service-subscriptions/types.ts                                                     5              5             80
app/api/loyalty/rewards/route.ts                                                                      14             12             80
components/dashboard/bulk-messaging/message-review.tsx                                                 6              0             80
components/landing/landing-footer.tsx                                                                  5              0             80
components/whatsapp/conversation-header.tsx                                                            6              0             80
lib/audit.ts                                                                                          13             28             80
lib/email/templates/ambassador-rejected.ts                                                            10             11             80
app/[clinic]/store/product/[id]/loading.tsx                                                           11              0             79
app/api/settings/services/route.ts                                                                    14              6             79
app/api/store/subscriptions/[id]/skip/route.ts                                                        12              8             79
components/hospital/patient-header.tsx                                                                 6              0             79
lib/backup/types.ts                                                                                    8             29             79
lib/config/manager.ts                                                                                 24             65             79
lib/page-data.ts                                                                                      21             12             79
app/api/gdpr/export/route.ts                                                                          11             22             78
components/dashboard/consents/templates/TemplateCard.tsx                                               8              5             78
components/dashboard/dashboard-shell.tsx                                                              12              3             78
components/layout/nav/UserMenu.tsx                                                                     6              1             78
lib/auth/require-staff.ts                                                                             12             23             78
lib/types/entities/pet.ts                                                                             15             54             78
app/[clinic]/dashboard/orders/types.ts                                                                 8              5             77
app/api/dashboard/appointments/route.ts                                                               11              8             77
components/layout/newsletter-form.tsx                                                                  8              3             77
app/actions/medical-records.ts                                                                        15              4             76
app/api/hospitalizations/[id]/vitals/route.ts                                                          9              6             76
app/api/inventory/receive/route.ts                                                                    10              8             76
lib/utils/formatting.ts                                                                               17             33             76
app/api/privacy/accept/route.ts                                                                       17             22             75
app/api/suppliers/[id]/verify/route.ts                                                                11              7             75
app/api/user/preferences/route.ts                                                                     20              8             75
components/analytics/store/hooks/use-store-analytics.ts                                               13              6             75
lib/auth/action-rate-limit.ts                                                                         19             59             75
lib/formatting/date.ts                                                                                21            110             75
app/[clinic]/dashboard/orders/constants.ts                                                             9              5             74
app/[clinic]/dashboard/settings/billing/page.tsx                                                      13              2             74
app/api/dashboard/stats/route.ts                                                                       6              8             74
app/api/finance/expenses/route.ts                                                                     12             13             74
app/api/store/commission-invoices/route.ts                                                            16             18             74
app/global-error.tsx                                                                                   8              7             74
components/admin/platform-stats-cards.tsx                                                              7              5             74
components/dashboard/consents/templates/types.ts                                                       8              6             74
app/api/consents/[id]/audit/route.ts                                                                  12              8             73
app/api/store/orders/pending-prescriptions/route.ts                                                    8              7             73
components/tools/age-calculator/methodology-panel.tsx                                                  7              0             73
app/[clinic]/dashboard/orders/components/OrdersFilters.tsx                                             7              5             72
app/error.tsx                                                                                          9              5             72
components/dashboard/quick-actions-bar.tsx                                                             4              0             72
components/home/public-hero.tsx                                                                        7              0             72
components/landing/roi-calculator-detailed/components/BenefitsBreakdown.tsx                            5              5             72
components/store/filters/sort-dropdown.tsx                                                             9              1             72
lib/formatting/text.ts                                                                                18            173             72
lib/types/entities/index.ts                                                                            6             26             72
app/[clinic]/dashboard/service-subscriptions/types.ts                                                  7              5             71
app/api/platform/referrals/summary/route.ts                                                           14             17             71
app/api/signup/check-slug/route.ts                                                                    13             12             71
app/sitemap.ts                                                                                        11              8             71
components/clinical/prescription-download-button.tsx                                                   6              8             71
components/dashboard/dashboard-header.tsx                                                              6              0             71
components/portal/inventory/Pagination.tsx                                                            10              6             71
lib/api/pagination.ts                                                                                 13             59             71
lib/api/status-transitions.ts                                                                         11             78             71
app/admin/page.tsx                                                                                    12              8             70
app/api/ambassador/referrals/route.ts                                                                 12             13             70
app/api/dashboard/revenue/route.ts                                                                    11              5             70
app/api/referrals/validate/route.ts                                                                   11             12             70
components/admin/admin-sidebar.tsx                                                                     8              5             70
components/analytics/comparison-toggle.tsx                                                            12              1             70
lib/db/migration-types.ts                                                                             11             32             70
lib/test-utils/factories/types.ts                                                                     12             10             70
lib/types/entities/profile.ts                                                                         16             59             70
app/api/dashboard/time-off/[id]/route.ts                                                               9              8             69
app/api/hospitalizations/[id]/discharge/route.ts                                                      10             10             69
app/api/invoices/[id]/refund/route.ts                                                                  9             11             69
app/api/sms/route.ts                                                                                   9              8             69
components/invoices/totals-summary.tsx                                                                 9              4             69
lib/metadata.ts                                                                                        5             18             69
lib/notifications/types.ts                                                                            13             39             69
app/[clinic]/portal/dashboard/patients/NetworkSearch.tsx                                               7              0             68
app/api/homepage/staff-preview/route.ts                                                                8             13             68
app/api/messages/templates/route.ts                                                                    9              9             68
components/calendar/multi-day-availability.tsx                                                         8              0             68
components/landing/cta-section.tsx                                                                     7              0             68
components/landing/roi-calculator-detailed/types.ts                                                   11             11             68
components/shared/active-filters.tsx                                                                   6              0             68
components/tenant-providers.tsx                                                                       10              7             68
lib/actions/with-action-auth.ts                                                                       13              6             68
lib/disaster-recovery/types.ts                                                                         9             32             68
app/actions/invoices/payment.ts                                                                       15             18             67
app/api/store/orders/[id]/cancel/route.ts                                                             16             12             67
components/calendar/calendar-styling.ts                                                               12             18             67
components/consents/signing-form/witness-signature.tsx                                                 5              0             67
components/dashboard/time-off-actions.tsx                                                              7              2             67
components/ui/icon-button.tsx                                                                          9             18             67
lib/accessibility.ts                                                                                  15             35             67
lib/domain/pets/service.ts                                                                            20              6             67
lib/hooks/index.ts                                                                                    11             21             67
lib/whatsapp/client.ts                                                                                12             13             67
app/[clinic]/error.tsx                                                                                 7              5             66
app/api/platform/ambassadors/[id]/reject/route.ts                                                     14             11             66
app/api/suppliers/[id]/products/route.ts                                                               6              6             66
components/consents/blanket-consents/consent-card.tsx                                                  8              0             66
components/pets/pet-detail-tabs.tsx                                                                    9              1             66
components/portal/quick-actions.tsx                                                                    6              0             66
lib/formatting/number.ts                                                                              15            132             66
lib/middleware/rate-limit.ts                                                                          13              9             66
lib/types/services.ts                                                                                  9             51             66
app/api/health/retention/route.ts                                                                     12             10             65
app/api/hospitalizations/[id]/feedings/route.ts                                                       10              7             65
app/api/inventory/export/route.ts                                                                     11              3             65
app/api/invoices/[id]/pdf/route.tsx                                                                    7              8             65
components/whatsapp/message-thread.tsx                                                                11              1             65
app/[clinic]/dashboard/error.tsx                                                                       8              4             64
app/[clinic]/portal/error.tsx                                                                          8              4             64
app/api/hospitalizations/[id]/route.ts                                                                 4              4             64
app/api/platform/settings/route.ts                                                                    13             12             64
lib/api/verify-tenant.ts                                                                              11             41             64
lib/types/database/consent.ts                                                                          4              7             64
app/[clinic]/dashboard/campaigns/components/CampaignsGrid.tsx                                          6              5             63
app/[clinic]/portal/pets/[id]/edit/page.tsx                                                           11              8             63
app/api/dashboard/expiring-products/route.ts                                                          10             10             63
app/api/platform/stats/route.ts                                                                        9             12             63
components/consent/consent-toggle.tsx                                                                  6             13             63
components/landing/features-showcase.tsx                                                               5              0             63
components/landing/problem-section.tsx                                                                 4              0             63
components/ui/Toast.tsx                                                                               10              0             63
lib/api/with-error-tracking.ts                                                                        17             97             63
app/[clinic]/dashboard/inventory/components/QuickLinks.tsx                                             4              5             62
app/page.tsx                                                                                           8              0             62
components/booking/booking-wizard/PetSelection.tsx                                                     5              3             62
components/invoices/invoice-list.tsx                                                                   6              0             62
lib/auth/session-cache.ts                                                                             16             37             62
lib/domain/pets/types.ts                                                                               7              4             62
lib/validation/helpers.ts                                                                             11             10             62
app/[clinic]/dashboard/clients/client-search.tsx                                                       8              0             61
app/api/appointments/recurrences/[id]/generate/route.ts                                               10              8             61
components/portal/inventory/StatsCards.tsx                                                             7              8             61
components/ui/index.ts                                                                                15              5             61
app/[clinic]/dashboard/inventory/reorders/page.tsx                                                     9              1             60
app/actions/create-medical-record.ts                                                                  11              2             60
app/actions/delete-product.ts                                                                         11              8             60
app/actions/system-configs.ts                                                                          6              1             60
app/api/appointments/[id]/complete/route.ts                                                           11             11             60
app/api/platform/ambassadors/[id]/suspend/route.ts                                                    14             10             60
components/calendar/calendar-resource-header.tsx                                                      11             14             60
components/safety/report-found-button.tsx                                                              7              3             60
lib/auth/redirect.ts                                                                                  10             38             60
lib/billing/stripe-client.ts                                                                           6             17             60
lib/schemas/appointment.ts                                                                            17             26             60
app/[clinic]/dashboard/inventory/components/SourceTabs.tsx                                             6              5             59
app/[clinic]/portal/service-subscriptions/components/SubscriptionCard.tsx                              9              5             59
components/dashboard/pets-by-owner/OwnerListItem.tsx                                                   4              0             59
lib/types/database/analytics.ts                                                                        5              6             59
app/api/lab-catalog/route.ts                                                                          12              7             58
app/api/sms/webhook/route.ts                                                                          11              8             58
app/api/user/notification-settings/route.ts                                                           10             10             58
components/dashboard/appointments/date-filter.tsx                                                     11              0             58
components/store/quick-view-modal/action-buttons.tsx                                                   3              0             58
app/[clinic]/dashboard/coupons/components/CouponsFilters.tsx                                           6              5             57
app/[clinic]/portal/appointments/new/page.tsx                                                          6              1             57
app/api/ambassador/stats/route.ts                                                                     11              9             57
components/consents/signing-form/consent-preview.tsx                                                  10              6             57
components/dashboard/inventory/import-wizard/preview-step.tsx                                          3              0             57
components/landing/demo-section.tsx                                                                    4              0             57
components/signup/steps/branding-step.tsx                                                              8              5             57
components/tools/age-calculator/species-selector.tsx                                                   5              1             57
components/whatsapp/message-bubble.tsx                                                                 7              0             57
lib/auth/fast-auth.ts                                                                                 15             37             57
lib/types/database/notifications.ts                                                                    6              6             57
lib/types/staff.ts                                                                                     5             23             57
app/[clinic]/dashboard/clients/invite/page.tsx                                                        11              2             56
app/[clinic]/dashboard/invoices/[id]/page.tsx                                                         10              3             56
